State,Date,new_case,new_death,tot_cases,tot_death,total_vaccinations,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed,new_tests,Number_of_Trips,Population_Staying_at_Home,Number_of_Trips_500miles,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Vermont,2021-02-12,166,1,13415,189,100036.0,5.0,11.0,2855.0,4575.0,5,0,3622,2345645,144520,1652,-28,-13,-27,-49,-28,14
Vermont,2021-02-13,146,0,13561,189,102716.0,5.16,11.27,2818.0,4516.0,4,0,12211,2119622,160483,1169,-23,-6,-4,-51,-14,8
Vermont,2021-02-14,116,0,13677,189,106787.0,5.37,11.72,2801.0,4489.0,2,0,3554,2257266,160460,1447,-16,-1,8,-54,-15,6
Vermont,2021-02-15,185,1,13862,190,,,,2937.0,4707.0,2,0,3328,2638439,143840,1399,-18,-3,6,-46,-38,13
Vermont,2021-02-16,55,1,13917,191,114986.0,5.89,12.5,3136.0,5026.0,5,0,10128,2280393,164000,1526,-42,-30,-13,-51,-46,20
Vermont,2021-02-17,79,0,13996,191,115964.0,5.92,12.63,3157.0,5059.0,5,0,8156,2400877,148047,1579,-22,-6,0,-39,-33,13
Vermont,2021-02-18,153,2,14149,193,118184.0,6.15,12.76,3039.0,4870.0,4,0,9174,2543280,137960,1271,-24,-8,-8,-41,-30,12
Vermont,2021-02-19,102,0,14251,193,127619.0,6.54,13.88,3940.0,6314.0,3,0,9546,2484047,144500,1257,-30,-17,-19,-47,-31,15
Vermont,2021-02-20,108,3,14359,196,132112.0,6.9,14.24,4199.0,6729.0,7,0,8150,2298008,157518,1543,-26,-15,13,-44,-16,8
Vermont,2021-02-21,134,1,14493,197,137144.0,7.21,14.73,4337.0,6950.0,5,0,2901,2368103,156101,1563,-21,-9,28,-49,-15,5
Vermont,2021-02-22,115,1,14608,198,141436.0,7.33,14.8,4364.0,6994.0,5,0,3731,2449030,149218,1801,-25,-16,-10,-44,-34,13
Vermont,2021-02-23,83,3,14691,201,144085.0,7.48,15.07,4157.0,6662.0,3,0,8532,2527926,146328,1441,-22,-10,14,-37,-33,12
Vermont,2021-02-24,77,0,14768,201,144970.0,7.51,15.2,4144.0,6641.0,7,1,9583,2494993,146954,954,-19,-7,8,-42,-35,13
Vermont,2021-02-25,72,2,14840,203,147828.0,7.72,15.44,4235.0,6787.0,5,0,6191,2547643,147738,1445,-21,-9,-3,-45,-32,12
Vermont,2021-02-26,123,1,14963,204,151538.0,7.91,15.82,3417.0,5476.0,6,0,9659,2718937,140814,1133,-21,-10,1,-41,-33,13
Vermont,2021-02-27,135,0,15098,204,156929.0,8.27,16.27,3545.0,5681.0,5,0,7454,2351844,156506,1349,-27,-17,-8,-53,-16,8
Vermont,2021-02-28,100,0,15198,204,162558.0,8.68,16.76,3631.0,5819.0,4,0,7819,2465148,159854,1356,-18,-7,24,-48,-15,4
Vermont,2021-03-01,86,1,15284,205,168050.0,9.12,17.19,3802.0,6093.0,3,0,2317,2591296,148428,1850,-17,-6,-10,-47,-31,11
Vermont,2021-03-02,88,1,15372,206,171557.0,9.37,17.5,3925.0,6290.0,4,0,14127,2535662,149950,1594,-22,-12,-13,-49,-34,13
Vermont,2021-03-03,115,1,15487,207,173179.0,9.45,17.68,4030.0,6458.0,6,1,10189,2515856,152472,1094,-22,-8,-8,-40,-31,13
Vermont,2021-03-04,199,0,15686,207,175767.0,9.61,17.93,3991.0,6396.0,3,0,9128,2620110,146348,1137,-21,-6,-5,-42,-27,11
Vermont,2021-03-05,133,0,15819,207,179580.0,9.73,18.41,4006.0,6420.0,6,1,11267,2569864,140811,927,-25,-13,-23,-47,-28,13
Vermont,2021-03-06,145,1,15964,208,184327.0,9.93,18.96,3914.0,6273.0,4,0,9793,2435250,150972,1123,-21,-14,1,-43,-16,7
Vermont,2021-03-07,119,0,16083,208,191529.0,10.33,19.69,4139.0,6633.0,5,0,4108,2320241,157353,1059,-18,-7,18,-48,-14,5
Vermont,2021-03-08,116,0,16199,208,198741.0,10.82,20.35,4384.0,7026.0,5,0,2782,2460828,144173,1559,-19,-10,6,-43,-28,10
Vermont,2021-03-09,87,3,16286,211,203900.0,11.08,20.91,4620.0,7404.0,5,0,13386,2575953,143093,826,-21,-8,16,-39,-28,11
Vermont,2021-03-10,85,0,16371,211,207110.0,11.21,21.28,4847.0,7768.0,6,1,12924,2670885,141016,1079,-16,-4,29,-35,-31,12
Vermont,2021-03-11,129,0,16500,211,212062.0,11.48,21.78,5185.0,8309.0,3,0,9729,2590546,137713,971,-18,-5,24,-39,-27,10
Vermont,2021-03-12,123,1,16623,212,217495.0,11.71,22.4,5416.0,8680.0,3,0,12582,2768483,133091,956,-19,-8,3,-39,-27,11
Vermont,2021-03-13,75,2,16698,214,231610.0,12.46,23.9,6755.0,10826.0,7,0,8834,2395436,143888,685,-16,-10,16,-42,-16,6
Vermont,2021-03-14,192,0,16890,214,231610.0,12.46,23.9,5726.0,9176.0,2,0,3507,2270804,152554,1042,-20,-10,-15,-57,-18,6
Vermont,2021-03-15,102,0,16992,214,239136.0,12.85,24.68,5771.0,9249.0,5,0,2422,2387246,141328,1112,-20,-10,-12,-43,-28,11
Vermont,2021-03-16,55,1,17047,215,243777.0,13.19,25.11,5697.0,9130.0,4,0,13301,2806552,135015,1053,-16,-3,13,-36,-27,11
Vermont,2021-03-17,59,2,17106,217,246663.0,13.49,25.43,5650.0,9055.0,3,0,12107,2590849,134879,918,-6,1,31,-35,-30,11
Vermont,2021-03-18,141,0,17247,217,252439.0,13.82,26.06,5768.0,9244.0,5,0,8822,2583511,133373,1006,-16,-6,-13,-43,-27,11
Vermont,2021-03-19,146,0,17393,217,259165.0,14.13,26.83,5953.0,9540.0,6,1,11861,2539163,130905,704,-17,-9,-17,-46,-29,12
Vermont,2021-03-20,162,2,17555,219,266120.0,14.47,27.61,4930.0,7901.0,5,0,8494,2523528,139289,739,-12,-7,48,-40,-15,5
Vermont,2021-03-21,185,0,17740,219,274187.0,14.94,28.44,6082.0,9747.0,2,0,3502,2367979,138178,889,-6,0,71,-43,-14,2
Vermont,2021-03-22,99,0,17839,219,277420.0,15.09,28.8,5469.0,8765.0,5,0,3006,2821243,131619,1239,-8,-3,56,-39,-27,9
Vermont,2021-03-23,94,1,17933,220,283052.0,15.51,29.39,5611.0,8992.0,6,0,14010,3046852,127740,872,-9,-4,62,-34,-27,9
Vermont,2021-03-24,95,2,18028,222,286384.0,15.76,29.78,5674.0,9093.0,3,0,12626,2680628,134692,1061,-13,-4,12,-42,-32,12
Vermont,2021-03-25,187,1,18215,223,290680.0,16.02,30.2,5463.0,8755.0,4,1,9000,3056246,128872,797,-12,-2,50,-39,-27,9
Vermont,2021-03-26,283,1,18498,224,296682.0,16.46,30.79,5360.0,8590.0,3,0,12271,2546234,139018,515,-21,-12,-28,-50,-29,13
Vermont,2021-03-27,125,0,18623,224,303242.0,16.87,31.43,5303.0,8499.0,5,0,8337,2661639,135226,695,-14,-9,32,-44,-15,5
Vermont,2021-03-28,197,1,18820,225,310003.0,17.41,31.99,5117.0,8200.0,5,0,3875,2086149,150266,937,-16,-8,-27,-58,-17,6
Vermont,2021-03-29,182,0,19002,225,316145.0,17.81,32.58,5532.0,8866.0,3,0,3476,2478453,140990,1135,-12,-5,8,-44,-28,10
Vermont,2021-03-30,107,0,19109,225,323388.0,18.38,33.17,5762.0,9234.0,4,0,14508,2841591,132458,744,-7,0,59,-32,-28,9
Vermont,2021-03-31,414,2,19523,227,328451.0,18.86,33.52,6010.0,9632.0,7,0,12533,2611917,136445,1016,-11,0,19,-38,-32,11
Vermont,2021-04-01,0,0,19523,227,333676.0,19.22,33.99,6142.0,9843.0,6,0,9184,2543495,144293,897,-17,-2,-19,-43,-28,12
Vermont,2021-04-02,232,1,19755,228,341568.0,19.91,34.66,6412.0,10276.0,4,0,11005,2618514,128451,777,-15,0,-12,-44,-30,12
Vermont,2021-04-03,150,1,19905,229,360030.0,21.33,36.36,8113.0,13002.0,5,0,9296,2587819,135308,658,-12,7,38,-41,-17,5
Vermont,2021-04-04,244,0,20149,229,360745.0,21.44,36.39,7249.0,11617.0,2,0,3444,1923397,151372,802,-45,-24,32,-53,-27,4
Vermont,2021-04-05,118,0,20267,229,370232.0,22.19,37.25,7727.0,12383.0,4,0,2665,2723424,134369,591,-8,-3,35,-39,-28,9
Vermont,2021-04-06,106,0,20373,229,376259.0,22.67,37.75,7553.0,12104.0,7,0,12809,2628113,131479,901,-9,-2,58,-37,-28,9
Vermont,2021-04-07,69,1,20442,230,379673.0,22.87,38.16,7317.0,11726.0,7,0,13402,2766608,134259,1113,-8,0,51,-36,-32,10
Vermont,2021-04-08,227,0,20669,230,385034.0,23.32,38.63,7337.0,11758.0,6,0,8057,2801525,125596,1022,-9,0,61,-36,-27,8
Vermont,2021-04-09,146,1,20815,231,394597.0,24.23,39.47,7576.0,12141.0,10,0,11692,2926289,120643,1156,-13,-4,46,-41,-29,9
Vermont,2021-04-10,150,0,20965,231,406472.0,25.37,40.47,6635.0,10633.0,10,0,8641,2800517,127766,1291,-12,-5,101,-39,-17,3
Vermont,2021-04-11,237,0,21202,231,416718.0,26.22,41.38,7996.0,12814.0,3,0,2243,2434288,141917,1276,-7,-1,62,-49,-19,2
Vermont,2021-04-12,89,2,21291,233,427958.0,27.21,42.46,8247.0,13217.0,5,0,3326,2799703,135768,1341,-8,-4,38,-41,-30,9
Vermont,2021-04-13,97,0,21388,233,441375.0,27.79,43.1,9302.0,14907.0,7,0,13012,2968623,131711,910,-8,-1,76,-37,-30,9
Vermont,2021-04-14,100,4,21488,237,440821.0,28.41,43.88,8735.0,13999.0,3,0,10772,2860357,134531,1533,-7,0,71,-39,-34,10
Vermont,2021-04-15,176,3,21664,240,448151.0,29.09,44.65,9017.0,14451.0,5,0,9014,2649231,134792,1362,-16,-5,-17,-41,-30,11
Vermont,2021-04-16,139,2,21803,242,456442.0,29.84,45.51,8835.0,14159.0,3,0,9847,2730880,134081,1799,-26,-17,-36,-51,-33,14
Vermont,2021-04-17,66,0,21869,242,456714.0,29.88,45.54,7177.0,11502.0,4,0,8228,2368046,135939,2139,-16,-11,17,-45,-19,5
Vermont,2021-04-18,150,0,20605,238,474833.0,31.09,47.22,8302.0,13305.0,4,0,2236,2342738,143732,1441,-10,-3,52,-50,-21,3
Vermont,2021-04-19,91,0,20696,238,482794.0,31.63,47.9,7834.0,12555.0,8,0,3032,2822541,134495,1309,-3,-1,70,-38,-35,9
Vermont,2021-04-20,49,0,20745,238,491770.0,32.59,48.43,7199.0,11537.0,5,0,13415,2877487,130804,1343,-6,-1,52,-40,-34,9
Vermont,2021-04-21,75,0,20820,238,496149.0,32.81,48.92,7904.0,12667.0,9,0,10536,3004534,132255,1246,-16,-7,-17,-46,-37,13
Vermont,2021-04-22,74,0,20894,238,502374.0,33.29,49.43,7746.0,12414.0,5,0,7265,2524445,131133,1070,-16,-5,-8,-47,-35,12
Vermont,2021-04-23,81,1,20975,239,506735.0,33.59,49.83,7185.0,11515.0,4,0,10354,2678947,125585,1383,-14,-6,25,-41,-34,10
Vermont,2021-04-24,65,0,21040,239,515788.0,34.22,50.63,8439.0,13524.0,6,0,7873,2469893,130519,1138,-12,-6,94,-47,-18,2
Vermont,2021-04-25,95,0,21135,239,525641.0,34.8,51.62,7258.0,11632.0,3,0,2327,2106925,135679,1426,-11,-5,19,-56,-20,4
Vermont,2021-04-26,32,1,21167,240,537515.0,35.64,52.66,7817.0,12527.0,7,0,2879,2592684,125951,1143,-8,-1,39,-41,-28,8
Vermont,2021-04-27,58,1,21225,241,543879.0,36.03,53.29,7444.0,11930.0,7,0,12541,2563177,127688,1228,-6,1,93,-30,-28,7
Vermont,2021-04-28,46,0,21271,241,549084.0,36.35,53.79,7562.0,12119.0,4,0,10429,2541230,127220,1121,-12,-1,23,-41,-32,11
Vermont,2021-04-29,86,0,21357,241,556060.0,36.75,54.5,7669.0,12290.0,4,0,6942,2736820,125360,931,-14,-2,11,-38,-28,9
Vermont,2021-04-30,115,1,21472,242,563428.0,37.29,55.11,8099.0,12979.0,3,0,8317,2592147,121827,1129,-16,-8,-13,-43,-28,10
Vermont,2021-05-01,84,1,21556,243,570823.0,37.93,55.75,7862.0,12600.0,4,0,6269,2473842,129817,1162,-11,-2,73,-38,-19,3
Vermont,2021-05-02,81,0,21637,243,580936.0,38.73,56.6,7899.0,12659.0,3,0,1462,2178884,134438,1081,-5,2,90,-45,-21,1
Vermont,2021-05-03,27,0,21664,243,589665.0,39.34,57.44,7450.0,11939.0,2,0,1073,2571430,125547,1180,-5,2,51,-35,-28,8
Vermont,2021-05-04,34,0,21698,243,595369.0,39.87,57.96,7356.0,11789.0,4,0,7187,2502380,127856,1310,-8,2,55,-36,-28,8
Vermont,2021-05-05,54,1,21752,244,599965.0,40.18,58.44,7269.0,11649.0,1,0,13366,2617663,129529,1111,-9,0,7,-41,-31,11
Vermont,2021-05-06,57,0,21809,244,606172.0,40.65,58.96,7159.0,11473.0,5,0,5334,2676467,123781,1087,-8,3,73,-35,-27,7
Vermont,2021-05-07,94,1,21903,245,611581.0,41.15,59.48,6879.0,11024.0,3,0,7196,2673172,122020,1356,-11,-2,65,-33,-28,7
Vermont,2021-05-08,62,0,21965,245,616692.0,41.55,59.94,6553.0,10502.0,2,0,5420,2385201,126510,1191,-8,3,89,-42,-18,2
Vermont,2021-05-09,24,0,21989,245,632395.0,42.79,61.26,7351.0,11781.0,4,0,1126,2176968,131590,1255,4,11,101,-46,-19,-1
Vermont,2021-05-10,37,1,22026,246,639833.0,43.4,61.92,7167.0,11486.0,4,0,1443,2649684,125566,1169,-4,1,79,-35,-28,7
Vermont,2021-05-11,65,0,22091,246,644114.0,43.75,62.31,6964.0,11160.0,6,0,9215,2543632,122369,1154,-6,4,80,-30,-28,8
Vermont,2021-05-12,27,0,22118,246,650557.0,44.39,62.8,7227.0,11582.0,0,0,7122,2714215,123257,1226,-4,7,75,-27,-33,8
Vermont,2021-05-13,78,0,22196,246,655013.0,44.81,63.23,6977.0,11181.0,6,0,4061,2650951,125008,919,-3,7,109,-28,-29,6
Vermont,2021-05-14,54,0,22250,246,660666.0,45.33,63.65,7012.0,11237.0,3,0,5795,2708911,120362,1241,-7,2,92,-33,-30,6
Vermont,2021-05-15,58,0,22308,246,667634.0,46.06,64.09,7277.0,11662.0,0,0,4034,2460875,128024,1162,-6,4,156,-37,-22,0
Vermont,2021-05-16,25,1,22333,247,676648.0,46.9,64.64,6322.0,10132.0,2,0,1147,2154798,133340,1062,3,9,121,-40,-22,-1
Vermont,2021-05-17,28,1,22361,248,683484.0,47.5,65.18,6236.0,9994.0,1,0,1191,2585883,130493,993,5,9,119,-29,-29,5
Vermont,2021-05-18,32,0,22393,248,689046.0,48.05,65.54,6419.0,10287.0,1,0,6039,2493330,124786,1394,1,8,130,-30,-28,6
Vermont,2021-05-19,48,0,22441,248,692516.0,48.39,65.8,5994.0,9606.0,4,0,5004,2635785,126205,1137,2,11,136,-31,-32,7
Vermont,2021-05-20,34,0,22475,248,697965.0,48.95,66.16,6136.0,9834.0,2,0,2759,2638963,123746,1064,0,11,128,-32,-28,5
Vermont,2021-05-21,34,0,22509,248,718334.0,50.27,67.46,8238.0,13202.0,1,0,2532,2732248,118085,1154,-6,4,108,-36,-29,6
Vermont,2021-05-22,20,0,22529,248,725780.0,50.84,68.12,8307.0,13313.0,2,0,1590,2532349,123415,1075,-6,3,145,-41,-20,1
Vermont,2021-05-23,22,0,22551,248,735897.0,51.71,68.88,8464.0,13564.0,1,0,874,2483013,123612,1253,-1,6,83,-49,-22,1
Vermont,2021-05-24,20,0,22571,248,746636.0,52.74,69.64,9022.0,14459.0,2,0,866,2656423,120007,1300,4,7,133,-33,-28,5
Vermont,2021-05-25,8,0,22579,248,750510.0,53.13,69.91,8781.0,14072.0,5,0,3183,2528285,126582,965,1,8,128,-27,-28,5
Vermont,2021-05-26,19,0,22598,248,755048.0,53.59,70.22,8933.0,14316.0,2,0,2812,2626212,119168,946,1,9,86,-34,-32,8
Vermont,2021-05-27,19,0,22617,248,751854.0,53.4,69.42,7698.0,12337.0,3,0,1965,2594998,125360,970,3,12,121,-28,-28,5
Vermont,2021-05-28,7,0,22624,248,757675.0,54.05,69.74,5620.0,9007.0,1,0,1658,2593100,122387,971,-2,9,109,-34,-31,6
Vermont,2021-05-29,10,0,22634,248,763002.0,54.7,69.98,5317.0,8521.0,2,0,1191,2326318,125961,1135,0,10,195,-37,-25,0
Vermont,2021-05-30,10,0,22644,248,768866.0,55.42,70.22,4710.0,7548.0,1,0,754,2210286,128188,1156,10,12,138,-48,-25,0
Vermont,2021-05-31,13,0,22657,248,,,,3778.0,6055.0,1,0,454,2338377,127536,1316,-1,0,113,-48,-75,17
Vermont,2021-06-01,2,0,22659,248,777292.0,56.38,70.66,3826.0,6132.0,1,0,1142,2681686,123506,840,6,16,151,-24,-29,5
Vermont,2021-06-02,8,0,22667,248,778794.0,56.57,70.74,3392.0,5436.0,3,0,3130,2556813,124902,881,4,13,146,-27,-31,6
Vermont,2021-06-03,6,1,22673,249,780410.0,56.78,70.79,4079.0,6537.0,0,0,1842,2717419,123648,1149,2,12,86,-31,-27,6
Vermont,2021-06-04,14,0,22687,249,783392.0,57.15,70.92,3674.0,5888.0,0,0,1401,2670107,119255,1147,-1,6,131,-32,-28,5
Vermont,2021-06-05,14,0,22701,249,788956.0,57.83,71.2,3708.0,5942.0,0,0,1308,2490474,124030,843,-5,5,185,-33,-22,0
Vermont,2021-06-06,10,0,22711,249,793851.0,58.44,71.38,3569.0,5720.0,1,0,692,2315198,131126,857,9,15,220,-37,-20,-3
Vermont,2021-06-07,4,0,22715,249,798069.0,58.95,71.55,3570.0,5721.0,1,0,813,2819446,125309,968,10,13,169,-31,-30,5
Vermont,2021-06-08,13,0,22728,249,801227.0,59.4,71.68,3419.0,5479.0,1,0,2141,2639142,123815,1042,6,12,131,-28,-28,6
Vermont,2021-06-09,4,0,22732,249,801943.0,59.46,71.72,3307.0,5300.0,0,0,2051,2597006,126272,791,9,16,155,-25,-31,6
Vermont,2021-06-10,10,0,22742,249,804718.0,59.81,71.84,3473.0,5566.0,1,0,1341,2607798,124750,903,7,15,155,-26,-26,4
Vermont,2021-06-11,7,0,22749,249,804718.0,59.82,71.84,3047.0,4883.0,0,0,1455,2704937,121701,1287,0,9,120,-28,-29,5
Vermont,2021-06-12,1,0,22750,249,809876.0,60.53,72.01,2989.0,4790.0,0,0,904,2463267,128428,1098,-2,9,219,-28,-21,-2
Vermont,2021-06-13,6,0,22756,249,815331.0,61.23,72.19,3069.0,4918.0,0,0,667,2232447,132621,1025,10,17,206,-32,-19,-3
Vermont,2021-06-14,1,0,22757,249,820378.0,61.9,72.35,3187.0,5107.0,1,0,975,2572669,124140,876,6,10,76,-34,-32,7
Vermont,2021-06-15,7,0,22764,249,825996.0,62.66,72.53,3538.0,5670.0,0,0,2163,2751076,119541,785,9,13,130,-24,-30,6
Vermont,2021-06-16,8,0,22772,249,827969.0,62.94,72.59,3718.0,5958.0,2,0,2116,2636213,126031,742,11,16,155,-24,-33,6
Vermont,2021-06-17,8,0,22780,249,830662.0,63.28,72.7,3706.0,5939.0,1,0,1324,2714638,124529,818,10,15,183,-24,-32,4
Vermont,2021-06-18,3,0,22783,249,832904.0,63.51,72.83,4027.0,6454.0,0,0,1248,2709372,119748,938,1,10,156,-27,-35,5
Vermont,2021-06-19,2,0,22785,249,835927.0,63.87,72.99,3722.0,5965.0,0,0,1042,2568064,126138,734,-1,10,204,-34,-23,-1
Vermont,2021-06-20,0,0,22785,249,838245.0,64.13,73.1,3273.0,5245.0,0,0,653,2244134,131615,865,13,18,240,-30,-22,-5
Vermont,2021-06-21,2,0,22787,249,839933.0,64.34,73.18,2794.0,4478.0,2,0,745,2876687,120219,983,7,7,152,-31,-37,6
Vermont,2021-06-22,1,0,22788,249,840948.0,64.45,73.25,2136.0,3423.0,2,0,1996,2485136,125409,868,7,10,128,-29,-35,7
Vermont,2021-06-23,6,0,22794,249,841409.0,64.5,73.29,1920.0,3077.0,0,0,2071,2617513,125534,1210,10,15,184,-22,-36,6
Vermont,2021-06-24,7,0,22801,249,842306.0,64.59,73.34,1663.0,2665.0,1,0,1401,2826753,124770,1238,10,14,205,-25,-34,4
Vermont,2021-06-25,4,0,22805,249,843447.0,64.71,73.42,1506.0,2414.0,1,0,1523,2775971,121175,935,2,8,168,-28,-36,5
Vermont,2021-06-26,3,0,22808,249,844624.0,64.83,73.5,1242.0,1990.0,1,0,907,2540363,124810,1043,-3,5,171,-38,-22,0
Vermont,2021-06-27,4,0,22812,249,846285.0,64.99,73.62,1149.0,1841.0,2,0,764,2316051,129894,1119,10,16,236,-33,-21,-4
Vermont,2021-06-28,3,0,22815,249,848544.0,65.22,73.76,1230.0,1971.0,1,0,812,2852038,122874,861,14,13,193,-32,-37,4
Vermont,2021-06-29,7,0,22822,249,851249.0,65.54,73.88,1472.0,2359.0,1,0,1791,2596289,123350,1129,7,11,213,-29,-36,5
Vermont,2021-06-30,2,1,22824,250,851583.0,65.59,73.92,1453.0,2329.0,1,0,1754,2767591,118396,1139,11,16,140,-24,-36,7
Vermont,2021-07-01,7,0,22831,250,852491.0,65.68,73.99,1455.0,2332.0,2,0,1245,2703554,121144,1234,14,23,188,-18,-34,4
Vermont,2021-07-02,2,0,22833,250,853466.0,65.79,74.04,1431.0,2293.0,0,0,1277,2803175,118494,1184,6,17,104,-29,-39,9
Vermont,2021-07-03,2,0,22835,250,854417.0,65.88,74.11,1399.0,2242.0,1,0,1070,2827612,116574,1438,1,18,207,-27,-26,1
Vermont,2021-07-04,2,0,22837,250,855386.0,65.98,74.17,1300.0,2083.0,1,0,665,2612756,127542,1428,7,18,311,-31,-27,-4
Vermont,2021-07-05,4,0,22841,250,,,,1079.0,1729.0,0,0,506,2948075,123021,1586,22,17,375,-29,-69,10
Vermont,2021-07-06,7,0,22848,250,856803.0,66.1,74.28,793.0,1271.0,2,0,1027,2600720,126512,1248,17,21,211,-22,-37,6
Vermont,2021-07-07,8,0,22856,250,857025.0,66.13,74.3,777.0,1245.0,1,0,2313,2731686,121257,1297,14,20,185,-20,-37,6
Vermont,2021-07-08,10,0,22866,250,857349.0,66.17,74.34,694.0,1112.0,0,0,2005,2903227,117700,1343,12,17,114,-28,-36,7
Vermont,2021-07-09,5,0,22871,250,858120.0,66.25,74.39,665.0,1066.0,1,0,1263,2857050,116396,1486,4,10,138,-29,-36,7
Vermont,2021-07-10,5,0,22876,250,859026.0,66.32,74.44,658.0,1055.0,0,0,1078,2602853,121940,1364,2,11,272,-19,-22,-3
Vermont,2021-07-11,5,0,22881,250,859855.0,66.4,74.49,638.0,1022.0,0,0,657,2303781,128094,1279,12,17,220,-30,-20,-3
Vermont,2021-07-12,9,0,22890,250,860701.0,66.49,74.56,658.0,1055.0,1,0,904,2740818,121566,1199,16,15,188,-25,-36,5
Vermont,2021-07-13,26,0,22916,250,861233.0,66.53,74.6,633.0,1014.0,1,0,1789,2779669,119268,1196,12,14,157,-25,-34,7
Vermont,2021-07-14,13,0,22929,250,861521.0,66.56,74.63,642.0,1029.0,0,0,1844,2646706,121134,1049,14,17,172,-22,-34,6
Vermont,2021-07-15,10,0,22939,250,862181.0,66.62,74.68,690.0,1106.0,0,0,1525,2767224,120339,1193,15,19,238,-19,-33,3
Vermont,2021-07-16,10,0,22949,250,863312.0,66.75,74.74,742.0,1189.0,0,0,1526,2850414,116287,1200,7,13,178,-28,-35,5
Vermont,2021-07-17,10,0,22959,250,864256.0,66.84,74.8,747.0,1197.0,0,0,1002,2590755,121361,1172,2,9,168,-34,-22,0
Vermont,2021-07-18,10,0,22969,250,865107.0,66.91,74.86,750.0,1202.0,1,0,662,2245915,128810,1336,10,13,105,-40,-21,0
Vermont,2021-07-19,16,1,22985,251,866056.0,67.0,74.92,765.0,1226.0,0,0,924,2723120,121550,1171,16,15,185,-20,-35,6
Vermont,2021-07-20,16,0,23001,251,866483.0,67.04,74.96,750.0,1202.0,1,0,2196,3011492,115049,1238,13,14,195,-22,-34,6
Vermont,2021-07-21,51,0,23052,251,866740.0,67.07,74.98,746.0,1196.0,0,0,2245,2844106,118769,1275,15,20,157,-22,-34,7
Vermont,2021-07-22,17,0,23069,251,867441.0,67.12,75.04,751.0,1204.0,1,0,1939,2408027,125686,1003,15,19,225,-16,-32,4
Vermont,2021-07-23,17,0,23086,251,868129.0,67.17,75.09,688.0,1103.0,2,0,1856,2762222,118836,1273,6,15,200,-28,-34,4
Vermont,2021-07-24,17,0,23103,251,868792.0,67.22,75.15,648.0,1038.0,0,0,1545,2574329,122062,1211,1,10,279,-31,-20,-3
Vermont,2021-07-25,17,0,23120,251,869494.0,67.28,75.21,627.0,1005.0,0,0,1391,2281626,127406,1365,13,17,163,-35,-19,-2
Vermont,2021-07-26,24,0,23144,251,870257.0,67.34,75.27,600.0,962.0,4,0,1012,2794915,119404,1087,16,18,223,-27,-35,5
Vermont,2021-07-27,32,0,23176,251,870658.0,67.36,75.31,596.0,955.0,0,0,2479,2835759,118616,1145,11,16,175,-27,-33,6
Vermont,2021-07-28,12,0,23188,251,870892.0,67.39,75.34,593.0,950.0,0,0,2763,2608651,122055,1252,15,20,235,-19,-33,5
Vermont,2021-07-29,13,0,23201,251,871503.0,67.44,75.4,580.0,930.0,1,0,2418,2875344,118388,1252,11,17,144,-30,-32,6
Vermont,2021-07-30,52,0,23253,251,872255.0,67.49,75.47,589.0,944.0,0,0,2153,2889005,115576,1201,8,15,147,-28,-34,6
Vermont,2021-07-31,52,0,23305,251,872990.0,67.54,75.53,600.0,962.0,1,0,1802,2585999,122159,1213,4,13,250,-28,-20,-3
Vermont,2021-08-01,52,0,23357,251,873671.0,67.59,75.59,597.0,957.0,0,0,1407,2316170,126047,1479,12,17,123,-38,-19,-1
Vermont,2021-08-02,56,1,23413,252,874404.0,67.64,75.66,592.0,949.0,1,0,1162,2851423,117830,1343,19,21,201,-29,-34,5
Vermont,2021-08-03,22,0,23435,252,874856.0,67.67,75.72,600.0,962.0,0,0,3233,2792110,118296,1343,18,23,267,-20,-33,4
Vermont,2021-08-04,23,0,23458,252,875208.0,67.7,75.76,617.0,989.0,5,0,4191,3007085,114859,1431,17,23,231,-23,-34,5
Vermont,2021-08-05,182,0,23640,252,875922.0,67.74,75.82,631.0,1011.0,1,0,3692,2504538,124982,1304,15,21,221,-21,-33,4
Vermont,2021-08-06,75,0,23715,252,876797.0,67.8,75.89,649.0,1040.0,2,0,3229,2935608,114388,1473,6,15,210,-27,-34,4
Vermont,2021-08-07,75,0,23790,252,877608.0,67.87,75.96,660.0,1058.0,1,0,2493,2641701,121078,1304,3,11,240,-28,-21,-1
Vermont,2021-08-08,75,0,23865,252,878409.0,67.92,76.04,677.0,1085.0,4,0,2344,2282601,126892,1445,17,20,204,-34,-18,-3
Vermont,2021-08-09,76,3,23941,255,879159.0,67.97,76.11,679.0,1088.0,3,0,1956,2783465,119059,1323,19,21,224,-27,-35,5
Vermont,2021-08-10,83,0,24024,255,879649.0,68.01,76.16,685.0,1098.0,5,1,4585,2915282,115716,1312,17,21,245,-28,-34,5
Vermont,2021-08-11,128,0,24152,255,879920.0,68.03,76.19,673.0,1079.0,4,0,5189,2838460,117173,1248,16,20,192,-26,-34,6
Vermont,2021-08-12,128,1,24280,256,856595.0,66.78,74.76,-2761.0,-4425.0,3,0,5019,2527701,127680,1108,12,20,187,-24,-34,5
